#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 2  10.05 -0.51  0.84901  0.003 3.773  4.400 12.60  0.038 0.95 16.802 17.528 17.536 16.924 16.552 16.214 15.786 15.441 15.404  0.849 
 2  10.05 -0.49  0.34877 -1.643 3.601  4.974  8.30  0.033 0.95 16.479 19.699 18.692 17.394 16.526 15.795 14.891 14.281 14.121  0.349 
 2  10.05 -0.49  0.72176 -0.503 3.714  4.602 10.80  0.038 0.00 16.828 18.241 17.904 17.071 16.587 16.167 15.590 15.120 15.062  0.722 
 2  10.05 -0.49  0.84745 -0.014 3.771  4.409 12.70  0.038 0.92 17.053 17.846 17.820 17.184 16.801 16.455 16.010 15.650 15.611  0.847 
 2  10.05 -0.49  0.85365  0.013 3.773  4.393 13.00  0.038 0.95 17.198 17.934 17.935 17.319 16.946 16.609 16.180 15.833 15.797  0.854 
 2  10.05 -0.47  0.84359 -0.039 3.768  4.421 13.50  0.038 0.95 17.819 18.615 18.586 17.947 17.564 17.219 16.777 16.420 16.382  0.844 
 2  10.05 -0.45  0.69058 -0.634 3.694  4.634 10.90  0.038 0.00 17.256 18.999 18.492 17.579 17.041 16.585 15.944 15.418 15.351  0.691 
 2  10.05 -0.45  0.95187  0.532 3.710  3.671 14.40  0.038 0.72 17.769 19.245 18.881 18.023 17.536 17.107 16.512 16.027 15.971  0.952 
 2  10.05 -0.43  0.95900  1.322 3.680  2.764 12.10  0.038 0.00 13.565 15.558 14.938 13.932 13.381 12.899 12.205 11.638 11.571  0.959 
 2  10.05 -0.41  0.87295  0.073 3.773  4.345 10.50  0.038 0.84 14.820 15.630 15.588 14.953 14.567 14.222 13.773 13.407 13.367  0.873 
 2  10.05 -0.37  0.55721 -1.103 3.635  4.772 10.40  0.038 0.00 17.928 20.726 19.796 18.632 17.880 17.273 16.439 15.772 15.664  0.557 
 2  10.07 -1.05  0.66915 -0.527 3.730  4.654 12.40  0.038 0.82 18.172 19.375 19.221 18.440 17.964 17.533 16.953 16.481 16.408  0.669 
 2  10.07 -1.03  0.82125  0.198 3.799  4.296 10.30  0.038 0.85 14.336 14.814 14.962 14.475 14.146 13.834 13.449 13.135 13.103  0.821 
 2  10.07 -1.01  0.57437 -0.902 3.677  4.755  9.00  0.036 0.00 16.026 17.871 17.368 16.426 15.855 15.361 14.671 14.113 14.024  0.574 
 2  10.07 -0.99  0.84190  0.327 3.799  4.176 10.20  0.038 0.71 14.077 14.542 14.683 14.214 13.892 13.584 13.202 12.887 12.855  0.842 
 2  10.07 -0.99  0.66911 -0.540 3.726  4.653 11.50  0.038 0.79 17.340 18.595 18.412 17.616 17.132 16.695 16.106 15.626 15.552  0.669 
 2  10.07 -0.97  0.84646  0.350 3.798  4.152  6.80  0.025 0.98 10.073 10.474 10.632 10.182  9.875  9.582  9.229  8.942  8.918  0.846 
 2  10.07 -0.95  0.88275  1.802 3.715  2.388 12.20  0.038 0.81 12.456 13.694 13.473 12.694 12.236 11.811 11.235 10.768 10.712  0.883 
 2  10.07 -0.93  0.25677 -1.835 3.607  5.056  9.30  0.037 0.98 17.921 20.953 20.030 18.761 17.925 17.238 16.364 15.768 15.602  0.257 
 2  10.07 -0.89  0.79966  0.010 3.783  4.411 12.00  0.038 0.00 16.746 17.257 17.393 16.877 16.539 16.222 15.832 15.516 15.485  0.800 
 2  10.07 -0.89  0.85123  0.336 3.794  4.155 13.20  0.038 0.74 17.036 17.547 17.662 17.169 16.838 16.525 16.134 15.814 15.781  0.851 
 2  10.07 -0.89  0.84551  0.293 3.795  4.196 13.80  0.038 0.91 17.505 17.997 18.126 17.631 17.303 16.993 16.613 16.305 16.275  0.846 
 2  10.07 -0.87  0.79181 -0.037 3.779  4.437 12.00  0.038 0.75 16.708 17.355 17.442 16.872 16.500 16.153 15.707 15.335 15.291  0.792 
 2  10.07 -0.87  0.84123  0.250 3.794  4.235 13.40  0.038 0.00 17.545 18.000 18.138 17.664 17.346 17.046 16.682 16.387 16.361  0.841 
 2  10.07 -0.85  1.05010  0.282 3.793  4.202 11.80  0.038 0.81 15.865 16.330 16.461 15.982 15.663 15.362 14.996 14.700 14.673  0.847 
 2  10.07 -0.83  0.62764 -0.734 3.693  4.689  7.30  0.028 0.00 13.905 15.522 15.110 14.222 13.695 13.235 12.598 12.079 12.004  0.628 
 2  10.07 -0.83  0.34561 -1.593 3.620  4.996  8.00  0.032 0.83 16.175 19.081 18.184 16.957 16.152 15.493 14.642 14.031 13.880  0.346 
 2  10.07 -0.83  0.44602 -1.334 3.634  4.903  9.60  0.037 0.00 17.705 20.355 19.529 18.383 17.642 17.037 16.223 15.596 15.468  0.446 
 2  10.07 -0.83  0.72749 -0.339 3.747  4.574 12.60  0.038 0.95 17.627 18.573 18.510 17.809 17.388 17.005 16.505 16.101 16.049  0.727 
 2  10.07 -0.83  0.88922  1.981 3.668  2.026 13.80  0.038 0.76 13.614 15.715 15.080 14.040 13.472 12.961 12.226 11.618 11.546  0.889 
 2  10.07 -0.81  0.23124 -1.938 3.599  5.080  8.80  0.035 0.98 17.690 20.894 19.908 18.596 17.727 17.006 16.106 15.512 15.339  0.231 
 2  10.07 -0.81  0.41897 -1.403 3.629  4.926  9.20  0.036 0.75 17.009 19.809 18.939 17.748 16.971 16.336 15.500 14.878 14.738  0.419 
 2  10.07 -0.81  0.57013 -0.948 3.666  4.753 11.00  0.038 0.00 18.141 20.249 19.614 18.615 17.996 17.478 16.749 16.156 16.063  0.570 
 2  10.07 -0.81  0.71197 -0.408 3.738  4.598 11.90  0.038 0.00 17.691 18.669 18.587 17.876 17.452 17.066 16.563 16.156 16.104  0.712 
 2  10.07 -0.79  0.53841 -1.059 3.654  4.792 10.80  0.038 0.96 17.553 19.922 19.182 18.118 17.446 16.891 16.119 15.495 15.391  0.538 
 2  10.07 -0.79  0.77987 -0.121 3.770  4.475 13.10  0.038 0.00 18.172 18.806 18.886 18.308 17.944 17.608 17.186 16.844 16.807  0.780 
 2  10.07 -0.77  0.25587 -1.848 3.604  5.054  8.90  0.036 0.95 17.590 20.714 19.755 18.466 17.612 16.905 16.017 15.418 15.251  0.256 
 2  10.07 -0.77  0.54353 -1.045 3.655  4.785 11.00  0.038 0.84 17.910 20.335 19.579 18.499 17.812 17.246 16.465 15.841 15.731  0.544 
 2  10.07 -0.77  0.80238 -0.020 3.778  4.418 11.70  0.038 0.00 16.519 17.089 17.191 16.645 16.297 15.973 15.571 15.245 15.213  0.802 
 2  10.07 -0.75  0.88622  0.623 3.714  3.566 11.30  0.038 0.85 14.378 15.592 15.394 14.610 14.152 13.736 13.170 12.707 12.652  0.886 
 2  10.07 -0.73  0.65502 -0.648 3.702  4.658  7.80  0.031 0.00 14.190 15.695 15.330 14.469 13.965 13.523 12.914 12.417 12.349  0.655 
 2  10.07 -0.73  0.77573 -0.158 3.764  4.489 11.00  0.038 0.00 16.165 16.865 16.909 16.304 15.931 15.587 15.152 14.801 14.762  0.776 
 2  10.07 -0.73  0.73947 -0.314 3.747  4.557 11.10  0.038 0.00 16.656 17.535 17.496 16.818 16.412 16.042 15.564 15.178 15.132  0.739 
 2  10.07 -0.73  0.74800 -0.279 3.752  4.542 11.30  0.038 0.00 16.766 17.596 17.581 16.921 16.523 16.160 15.693 15.316 15.271  0.748 
 2  10.07 -0.73  0.72012 -0.394 3.738  4.586 11.90  0.038 0.74 17.456 18.603 18.453 17.696 17.235 16.823 16.265 15.806 15.742  0.720 
 2  10.07 -0.73  0.75749 -0.238 3.756  4.526 12.40  0.038 0.00 17.766 18.549 18.555 17.915 17.525 17.169 16.714 16.346 16.303  0.757 
 2  10.07 -0.71  0.58096 -0.926 3.665  4.735  9.40  0.037 0.00 16.486 18.640 17.976 16.967 16.342 15.823 15.089 14.489 14.398  0.581 
 2  10.07 -0.71  1.01271  2.076 3.657  1.889 12.00  0.038 0.89 11.581 13.983 13.189 12.073 11.471 10.938 10.156  9.509  9.432  0.898 
 2  10.07 -0.69  0.34530 -1.602 3.617  4.994  9.10  0.036 0.77 17.359 20.360 19.425 18.178 17.355 16.679 15.813 15.199 15.047  0.345 
 2  10.07 -0.69  0.74504 -0.301 3.748  4.549 10.90  0.038 0.76 16.212 17.243 17.146 16.427 15.986 15.589 15.057 14.616 14.558  0.745 
 2  10.07 -0.69  0.70023 -0.483 3.725  4.612 11.20  0.038 0.92 16.648 17.986 17.713 16.896 16.417 15.993 15.415 14.944 14.881  0.700 
 2  10.07 -0.69  0.80885 -0.015 3.775  4.408 12.40  0.038 0.00 17.208 17.807 17.890 17.330 16.977 16.651 16.245 15.916 15.883  0.809 
 2  10.07 -0.67  0.51597 -1.147 3.644  4.819  9.30  0.037 0.00 16.938 19.475 18.663 17.558 16.851 16.276 15.480 14.841 14.732  0.516 
 2  10.07 -0.67  1.08665 -0.120 3.765  4.462 11.60  0.038 0.73 16.670 17.373 17.408 16.804 16.432 16.090 15.659 15.310 15.272  0.788 
 2  10.07 -0.67  0.72676 -0.383 3.737  4.576 12.50  0.038 0.84 17.896 19.113 18.913 18.136 17.669 17.255 16.691 16.226 16.165  0.727 
 2  10.07 -0.67  0.85363  0.229 3.785  4.224 12.50  0.038 0.00 16.696 17.241 17.329 16.808 16.472 16.162 15.778 15.469 15.439  0.854 
 2  10.07 -0.67  0.87771  0.393 3.777  4.043 12.90  0.038 0.00 16.688 17.283 17.349 16.804 16.457 16.136 15.733 15.410 15.377  0.878 
 2  10.07 -0.67  0.80729 -0.028 3.773  4.412 13.40  0.038 0.83 17.993 18.747 18.763 18.146 17.761 17.408 16.952 16.577 16.533  0.807 
 2  10.07 -0.65  0.58567 -0.925 3.663  4.729 10.10  0.038 0.00 17.182 19.394 18.700 17.679 17.045 16.520 15.779 15.170 15.080  0.586 
 2  10.07 -0.65  0.77206 -0.207 3.756  4.503 12.80  0.038 0.00 18.088 18.890 18.879 18.233 17.843 17.487 17.033 16.665 16.623  0.772 
 2  10.07 -0.65  0.79948 -0.086 3.768  4.444 13.60  0.038 0.87 18.235 19.049 19.033 18.389 17.996 17.638 17.173 16.795 16.751  0.799 
 2  10.07 -0.65  0.89082  0.448 3.763  3.936 13.80  0.038 0.00 17.449 18.183 18.188 17.583 17.209 16.865 16.425 16.071 16.033  0.891 
 2  10.07 -0.65  0.87732  0.346 3.782  4.110 14.00  0.038 0.00 17.906 18.472 18.546 18.017 17.678 17.364 16.974 16.660 16.630  0.877 
 2  10.07 -0.63  0.78303 -0.175 3.759  4.488 10.30  0.038 0.00 15.508 16.286 16.284 15.648 15.263 14.912 14.464 14.102 14.062  0.783 
 2  10.07 -0.63  0.66094 -0.657 3.698  4.653 11.90  0.038 0.75 18.047 19.823 19.346 18.421 17.862 17.381 16.711 16.165 16.083  0.661 
 2  10.07 -0.61  0.69016 -0.557 3.711  4.625 11.60  0.038 0.79 17.469 19.060 18.672 17.794 17.266 16.809 16.173 15.649 15.575  0.690 
 2  10.07 -0.61  0.87743  0.274 3.785  4.192 12.80  0.038 0.91 16.521 17.126 17.186 16.635 16.288 15.968 15.569 15.248 15.215  0.877 
 2  10.07 -0.61  0.77074 -0.241 3.751  4.516 13.40  0.038 0.97 18.121 19.040 18.969 18.280 17.870 17.501 17.021 16.633 16.587  0.771 
 2  10.07 -0.61  0.87208  0.242 3.784  4.219 13.70  0.038 0.00 17.864 18.421 18.499 17.971 17.635 17.325 16.941 16.633 16.603  0.872 
 2  10.07 -0.61  1.20492  0.299 3.784  4.168 14.10  0.038 0.73 18.122 18.679 18.754 18.229 17.893 17.584 17.200 16.893 16.863  0.881 
 2  10.07 -0.59  0.22434 -1.995 3.587  5.077  6.20  0.021 0.00 15.958 19.459 18.346 16.974 16.062 15.273 14.332 13.745 13.562  0.224 
 2  10.07 -0.59  0.65630 -0.691 3.692  4.659 11.00  0.038 0.00 17.498 19.235 18.746 17.834 17.293 16.831 16.182 15.651 15.580  0.656 
 2  10.07 -0.59  0.99707 -0.142 3.761  4.471 12.50  0.038 0.80 17.624 18.390 18.389 17.759 17.377 17.030 16.588 16.231 16.192  0.798 
 2  10.07 -0.59  0.72374 -0.438 3.726  4.588 12.80  0.038 0.94 18.103 19.424 19.147 18.337 17.864 17.448 16.881 16.418 16.360  0.724 
 2  10.07 -0.57  0.62833 -0.802 3.676  4.687  8.90  0.036 0.00 15.674 17.685 17.063 16.090 15.499 15.006 14.305 13.726 13.647  0.628 
 2  10.07 -0.57  0.70566 -0.518 3.715  4.611  9.90  0.037 1.00 15.224 16.604 16.291 15.466 14.985 14.565 13.991 13.523 13.464  0.706 
 2  10.07 -0.57  0.59341 -0.927 3.660  4.723 10.40  0.038 0.00 17.487 19.785 19.049 18.009 17.359 16.827 16.072 15.451 15.361  0.593 
 2  10.07 -0.57  0.60678 -0.881 3.665  4.708 11.60  0.038 0.92 18.006 20.320 19.581 18.536 17.882 17.346 16.587 15.963 15.871  0.607 
 2  10.07 -0.57  0.82985 -0.017 3.772  4.406 11.70  0.038 0.00 16.512 17.172 17.215 16.630 16.269 15.939 15.525 15.191 15.156  0.830 
 2  10.07 -0.57  0.73178 -0.418 3.728  4.579 11.80  0.038 0.75 17.401 18.724 18.471 17.663 17.178 16.752 16.167 15.684 15.618  0.732 
 2  10.07 -0.57  0.69687 -0.551 3.711  4.620 12.00  0.038 0.71 17.944 19.522 19.139 18.265 17.739 17.283 16.650 16.134 16.059  0.697 
 2  10.07 -0.55  0.23245 -1.974 3.585  5.065  5.10  0.015 0.00 14.805 18.334 17.209 15.833 14.917 14.118 13.172 12.587 12.403  0.232 
 2  10.07 -0.55  0.85598  0.087 3.778  4.343 13.60  0.038 0.88 17.802 18.512 18.528 17.928 17.559 17.223 16.794 16.446 16.409  0.856 
 2  10.07 -0.53  0.67759 -0.639 3.697  4.641 11.70  0.038 0.00 18.068 19.739 19.275 18.378 17.851 17.399 16.767 16.249 16.183  0.678 
 2  10.07 -0.53  0.92013  0.437 3.767  3.977 12.60  0.038 0.00 16.278 16.998 16.997 16.398 16.031 15.695 15.267 14.923 14.887  0.920 
 2  10.07 -0.53  0.91429  0.397 3.775  4.047 12.90  0.038 0.00 16.678 17.317 17.352 16.787 16.434 16.110 15.704 15.378 15.345  0.914 
 2  10.07 -0.51  0.78902 -0.226 3.750  4.506 10.90  0.038 0.00 16.234 17.138 17.064 16.381 15.977 15.614 15.143 14.763 14.721  0.789 
 2  10.07 -0.49  0.29854 -1.771 3.594  5.004  8.60  0.035 0.00 17.797 21.161 20.104 18.772 17.881 17.116 16.191 15.592 15.421  0.299 
 2  10.07 -0.49  0.79759 -0.201 3.752  4.494 13.60  0.038 0.98 18.179 19.096 19.013 18.326 17.921 17.558 17.086 16.704 16.662  0.798 
 2  10.07 -0.45  0.81451 -0.149 3.757  4.471 11.30  0.038 0.00 16.443 17.292 17.236 16.576 16.185 15.834 15.382 15.018 14.978  0.815 
 2  10.07 -0.45  0.68490 -0.648 3.692  4.636 12.00  0.038 0.91 17.875 19.813 19.226 18.268 17.690 17.208 16.523 15.957 15.882  0.685 
 2  10.07 -0.45  0.76654 -0.341 3.734  4.546 12.10  0.038 0.00 17.723 18.858 18.658 17.903 17.465 17.079 16.564 16.146 16.098  0.767 
 2  10.07 -0.45  0.86447  0.070 3.774  4.348 13.60  0.038 0.00 18.196 18.858 18.884 18.302 17.945 17.621 17.215 16.889 16.857  0.864 
 2  10.07 -0.43  0.76416 -0.358 3.731  4.551  8.20  0.033 0.00 13.866 15.037 14.814 14.047 13.603 13.214 12.693 12.270 12.220  0.764 
 2  10.07 -0.43  1.04450  0.259 3.777  4.188 13.40  0.038 0.86 17.522 18.168 18.191 17.622 17.271 16.953 16.554 16.235 16.203  0.903 
 2  10.07 -0.41  0.99049 -0.563 3.703  4.610 10.60  0.038 0.72 16.775 18.391 17.942 17.058 16.544 16.105 15.493 14.992 14.930  0.713 
 2  10.07 -0.39  0.93341  0.526 3.703  3.642 13.40  0.038 0.72 16.796 18.402 17.968 17.073 16.569 16.129 15.511 15.008 14.949  0.933 
 3  10.07 -2.63  0.78518  0.255 3.825  4.325 12.80  0.038 0.00 16.934 17.213 17.457 17.102 16.840 16.576 16.267 16.016 15.999  0.785 
 3  10.07 -2.51  0.82273  0.750 3.786  3.694 12.00  0.038 0.93 14.675 15.060 15.286 14.861 14.547 14.231 13.841 13.524 13.495  0.823 
 3  10.07 -2.51  0.84969  1.020 3.739  3.239 15.30  0.038 0.97 17.521 18.189 18.340 17.768 17.365 16.965 16.446 16.022 15.969  0.827 
 3  10.07 -2.03  0.80921  0.435 3.829  4.174 13.80  0.038 0.00 17.482 17.771 17.971 17.627 17.376 17.123 16.827 16.591 16.574  0.809 
 3  10.07 -1.97  0.73589 -0.099 3.794  4.525 12.20  0.038 0.00 17.218 17.577 17.845 17.403 17.085 16.770 16.392 16.081 16.053  0.736 
 3  10.07 -1.89  0.77310  0.113 3.811  4.403 13.00  0.038 0.00 17.489 17.805 18.051 17.655 17.367 17.082 16.744 16.467 16.446  0.773 
 3  10.07 -1.81  0.79074  0.232 3.818  4.320 14.00  0.038 0.94 17.759 18.086 18.321 17.921 17.633 17.346 17.006 16.728 16.706  0.791 
 3  10.07 -1.67  0.65746 -0.479 3.749  4.677 12.10  0.038 0.00 18.069 18.746 18.884 18.271 17.873 17.492 17.015 16.635 16.578  0.657 
 3  10.07 -1.57  0.90260  0.718 3.758  3.623 14.80  0.038 0.93 17.774 18.382 18.514 17.964 17.591 17.228 16.764 16.387 16.344  0.844 
 3  10.07 -1.55  0.71639 -0.247 3.774  4.583 12.50  0.038 0.00 17.887 18.366 18.581 18.064 17.712 17.372 16.954 16.613 16.574  0.716 
 3  10.07 -1.43  0.85178  1.050 3.728  3.177 13.10  0.038 0.00 15.245 16.154 16.153 15.476 15.047 14.637 14.095 13.654 13.598  0.852 
 3  10.07 -1.19  0.86194  1.744 3.730  2.496 14.90  0.038 0.00 15.309 16.281 16.195 15.517 15.092 14.690 14.156 13.724 13.672  0.862 
 3  10.07 -1.13  0.84648  0.484 3.794  4.001 13.60  0.038 0.00 17.159 17.595 17.747 17.291 16.977 16.674 16.304 16.006 15.979  0.846 
 3  10.07 -0.53  0.71816 -0.489 3.717  4.599 12.40  0.038 0.79 18.111 19.635 19.275 18.415 17.899 17.453 16.832 16.318 16.249  0.718 
 3  10.11 -2.39  0.71845 -0.121 3.793  4.534 13.10  0.038 0.85 17.871 18.296 18.559 18.078 17.736 17.396 16.980 16.642 16.600  0.718 
 3  10.11 -2.19  0.76686  0.201 3.818  4.340 11.70  0.038 0.00 15.967 16.263 16.508 16.134 15.860 15.586 15.263 14.999 14.981  0.767 
 3  10.11 -2.19  0.76518  0.187 3.817  4.350 13.60  0.038 0.75 17.794 18.144 18.376 17.972 17.678 17.383 17.028 16.738 16.707  0.765 
 3  10.11 -2.19  1.05287  1.735 3.791  2.721 15.80  0.038 0.77 16.232 16.684 16.761 16.360 16.061 15.759 15.375 15.077 15.046  0.813 
 3  10.11 -2.01  0.74859  0.038 3.805  4.440 12.50  0.038 0.90 16.806 17.178 17.433 16.991 16.673 16.358 15.977 15.665 15.635  0.749 
 3  10.11 -1.93  0.77381  0.221 3.816  4.317 13.60  0.038 0.00 17.817 18.124 18.357 17.977 17.700 17.425 17.099 16.834 16.814  0.774 
 3  10.11 -1.89  1.04227  1.764 3.762  2.579 16.30  0.038 0.78 16.661 17.264 17.329 16.830 16.473 16.121 15.665 15.300 15.260  0.818 
 3  10.11 -1.81  0.93837 -0.121 3.789  4.523 12.40  0.038 0.77 17.472 17.860 18.112 17.652 17.327 17.007 16.620 16.303 16.273  0.725 
 3  10.11 -1.81  0.79794  0.445 3.818  4.114 14.20  0.038 0.88 17.657 17.996 18.202 17.810 17.527 17.245 16.907 16.634 16.611  0.798 
 3  10.11 -1.79  0.73484 -0.069 3.794  4.495 12.60  0.038 0.00 17.542 17.910 18.164 17.718 17.401 17.088 16.712 16.403 16.376  0.735 
 3  10.11 -1.77  0.81732  1.587 3.717  2.576 17.30  0.038 0.00 18.102 19.102 19.067 18.369 17.920 17.487 16.910 16.437 16.377  0.817 
 3  10.11 -1.75  0.48684 -1.125 3.672  4.883 10.80  0.038 0.72 17.989 19.875 19.431 18.448 17.845 17.307 16.605 16.080 15.953  0.487 
 3  10.11 -1.75  0.75946  0.084 3.805  4.403 12.90  0.038 0.00 17.461 17.795 18.038 17.625 17.328 17.035 16.686 16.399 16.377  0.759 
 3  10.11 -1.67  0.78606  0.278 3.816  4.265 13.90  0.038 0.00 17.975 18.294 18.507 18.124 17.847 17.573 17.249 16.986 16.967  0.786 
 3  10.11 -1.47  0.79680  0.254 3.813  4.284 12.80  0.038 0.00 16.935 17.267 17.473 17.078 16.796 16.519 16.190 15.924 15.904  0.797 
 3  10.11 -1.43  0.73756 -0.132 3.784  4.520 10.50  0.038 0.93 15.105 15.611 15.801 15.278 14.925 14.586 14.168 13.828 13.789  0.738 
 3  10.11 -1.41  1.13387  0.936 3.730  3.290 15.70  0.038 0.73 18.130 19.019 19.026 18.356 17.932 17.526 16.991 16.556 16.501  0.831 
 3  10.11 -1.35  0.58100 -0.816 3.698  4.757 11.30  0.038 0.70 17.854 19.411 19.103 18.216 17.675 17.189 16.537 16.027 15.928  0.581 
 3  10.11 -1.33  0.85718  1.748 3.739  2.515 16.30  0.038 0.97 16.700 17.548 17.515 16.893 16.489 16.101 15.591 15.179 15.131  0.836 
 3  10.11 -1.27  0.69189 -0.354 3.758  4.610 11.30  0.038 0.00 16.956 17.614 17.730 17.132 16.749 16.387 15.933 15.567 15.520  0.692 
 3  10.11 -0.79  0.86795  1.222 3.696  2.885 14.80  0.038 0.00 16.514 18.072 17.706 16.817 16.313 15.857 15.219 14.696 14.634  0.868 
 3  10.11 -0.77  0.85023  0.385 3.776  4.032 12.30  0.038 0.00 16.107 16.690 16.772 16.232 15.883 15.558 15.151 14.823 14.791  0.850 
 3  10.11 -0.77  0.82106  0.153 3.785  4.287 12.90  0.038 0.00 17.287 17.808 17.919 17.406 17.072 16.760 16.377 16.067 16.038  0.821 
#TRILEGAL normally terminated
